ComplaintNum,PrimaryDesc,SecondaryDesc,Premises,Date,City
HX100675,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100708,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX111780,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100502,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100863,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100295,Grand Theft Auto,AUTOMOBILE,ABANDONED BUILDING,2014-01-01,CHI
HX100301,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100372,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100388,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX209211,Grand Theft Auto,AUTOMOBILE,OTHER,2014-01-01,CHI
HX100673,Grand Theft Auto,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HY194057,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX109442,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HX100850,Grand Theft Auto,AUTOMOBILE,RESIDENCE,2014-01-01,CHI
HX102679,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101306,Grand Theft Auto,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),2014-01-01,CHI
HX101210,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101034,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100931,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101093,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101222,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HX101404,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100837,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HX101311,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX165203,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100848,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HX100937,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100868,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX100978,Grand Theft Auto,AUTOMOBILE,APARTMENT,2014-01-01,CHI
HX101358,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101265,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101230,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101401,Grand Theft Auto,AUTOMOBILE,APARTMENT,2014-01-01,CHI
HX101509,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX105947,Grand Theft Auto,AUTOMOBILE,HIGHWAY/EXPRESSWAY,2014-01-01,CHI
HX101834,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-01,CHI
HX101104,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101112,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101477,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101122,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-01,CHI
HX101190,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101262,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101550,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101123,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101159,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101172,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101507,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102576,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101853,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102245,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101642,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101920,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102032,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102923,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX101858,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102219,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX103194,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-02,CHI
HX102031,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102273,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX103613,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-03,CHI
HX102042,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102197,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102059,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX105071,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102107,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102151,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX106007,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102910,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102976,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102647,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX106584,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX107069,Grand Theft Auto,"CYCLE, SCOOTER, BIKE W-VIN",STREET,2014-01-03,CHI
HX114173,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-03,CHI
HX221047,Grand Theft Auto,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,2014-01-03,CHI
HX105748,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102769,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102893,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-03,CHI
HX102751,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102865,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102818,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",RESIDENTIAL YARD (FRONT/BACK),2014-01-03,CHI
HX103495,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX103419,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-03,CHI
HX102938,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-03,CHI
HX103854,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103142,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX106802,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103559,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-04,CHI
HX103363,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103350,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-04,CHI
HX105421,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103537,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103857,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103725,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX106254,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103724,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX103823,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-04,CHI
HX104224,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX104185,Grand Theft Auto,AUTOMOBILE,RESIDENCE-GARAGE,2014-01-04,CHI
HX104320,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX104482,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-04,CHI
HX104577,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",STREET,2014-01-04,CHI
HX104550,Grand Theft Auto,AUTOMOBILE,OTHER,2014-01-05,CHI
HX104196,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX104163,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX121237,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX104291,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",STREET,2014-01-05,CHI
HX104805,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX104640,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX105012,Grand Theft Auto,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-05,CHI
HX225948,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-05,CHI
HX109139,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-05,CHI
HX104795,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX104781,Grand Theft Auto,"THEFT/RECOVERY: TRUCK,BUS,MHOME",PARKING LOT/GARAGE(NON.RESID.),2014-01-06,CHI
HX104796,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX104956,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105057,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105037,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX112573,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105549,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX130747,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105385,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX107772,Grand Theft Auto,AUTOMOBILE,HIGHWAY/EXPRESSWAY,2014-01-06,CHI
HX109414,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105788,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-06,CHI
HX105508,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-07,CHI
HX105562,Grand Theft Auto,AUTOMOBILE,APARTMENT,2014-01-07,CHI
HX105649,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX105930,Grand Theft Auto,AUTOMOBILE,APARTMENT,2014-01-07,CHI
HX105717,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX105691,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX109385,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX105863,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-07,CHI
HX106931,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106460,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106981,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106534,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106523,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106398,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX108487,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX109614,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106540,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106454,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-07,CHI
HX106625,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-07,CHI
HX106473,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-08,CHI
HX106486,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,2014-01-08,CHI
HX106544,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX106548,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX107822,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX107363,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX109825,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HY119592,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX110974,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX107225,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-08,CHI
HX108667,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-08,CHI
HX110083,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-08,CHI
HX108098,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-08,CHI
HX108103,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-08,CHI
HX112499,Grand Theft Auto,AUTOMOBILE,RESIDENCE-GARAGE,2014-01-09,CHI
HX108727,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX107778,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX107795,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX107824,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-09,CHI
HX111464,Grand Theft Auto,AUTOMOBILE,SPORTS ARENA/STADIUM,2014-01-09,CHI
HX107848,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108497,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108540,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109934,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX110400,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX107832,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109122,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108763,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-09,CHI
HX107988,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108124,Grand Theft Auto,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108749,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108897,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX114957,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108308,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108337,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108345,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-09,CHI
HX109389,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX118026,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108699,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108435,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-09,CHI
HX108551,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108703,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108745,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108836,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108802,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),2014-01-09,CHI
HX108757,Grand Theft Auto,AUTOMOBILE,OTHER,2014-01-09,CHI
HX109138,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX113469,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108752,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109133,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109142,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX110019,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-09,CHI
HX109116,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX111519,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109073,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX108928,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-09,CHI
HX109319,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109005,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-10,CHI
HX109561,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110639,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX117988,Grand Theft Auto,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),2014-01-10,CHI
HX109140,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109295,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109910,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110473,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109551,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109502,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX115384,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-10,CHI
HX109463,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX111977,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109518,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109751,Grand Theft Auto,AUTOMOBILE,MEDICAL/DENTAL OFFICE,2014-01-10,CHI
HX114412,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX112434,Grand Theft Auto,AUTOMOBILE,OTHER,2014-01-10,CHI
HX122245,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX111605,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX109856,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110961,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110542,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX113549,Grand Theft Auto,AUTOMOBILE,VEHICLE NON-COMMERCIAL,2014-01-10,CHI
HX111495,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110129,Grand Theft Auto,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),2014-01-10,CHI
HX110135,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-10,CHI
HX110845,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-10,CHI
HX113879,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX110557,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX110282,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX110426,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX112935,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX197224,Grand Theft Auto,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,2014-01-11,CHI
HX126401,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-11,CHI
HX110414,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX110636,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX110602,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX114083,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX112201,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX112856,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111920,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111203,Grand Theft Auto,AUTOMOBILE,PARK PROPERTY,2014-01-11,CHI
HX114069,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111524,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-11,CHI
HX148148,Grand Theft Auto,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),2014-01-11,CHI
HX111069,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111459,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111146,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111196,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111761,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX111308,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-11,CHI
HX115823,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX111313,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-12,CHI
HX111274,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-12,CHI
HX111592,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,PARK PROPERTY,2014-01-12,CHI
HX111292,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112242,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX111397,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX111411,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-12,CHI
HX112831,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX113995,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-12,CHI
HX111507,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112388,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112382,Grand Theft Auto,AUTOMOBILE,RESIDENCE,2014-01-12,CHI
HX112681,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112530,Grand Theft Auto,AUTOMOBILE,OTHER,2014-01-12,CHI
HX112205,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112634,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX115796,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-12,CHI
HX112063,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",STREET,2014-01-12,CHI
HX112195,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-12,CHI
HX112397,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",STREET,2014-01-12,CHI
HX112412,Grand Theft Auto,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,2014-01-12,CHI
HX121315,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112769,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112409,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112411,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX112782,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-12,CHI
HX129524,Grand Theft Auto,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,2014-01-13,CHI
HX112710,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX112395,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-13,CHI
HX113318,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX112467,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX113300,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX130994,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX112441,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX127695,Grand Theft Auto,AUTOMOBILE,AIRPORT EXTERIOR - NON-SECURE AREA,2014-01-13,CHI
HX112571,Grand Theft Auto,AUTOMOBILE,GAS STATION,2014-01-13,CHI
HX113195,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-13,CHI
HX114223,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX262356,Grand Theft Auto,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),2014-01-13,CHI
HX120429,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX113774,Grand Theft Auto,AUTOMOBILE,SPORTS ARENA/STADIUM,2014-01-13,CHI
HX114380,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX114317,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX113593,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-13,CHI
HX113715,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX113751,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-13,CHI
HX115082,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX115482,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX113780,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX114291,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-14,CHI
HX113816,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX114641,Grand Theft Auto,AUTOMOBILE,"SCHOOL, PUBLIC, GROUNDS",2014-01-14,CHI
HX114087,Grand Theft Auto,THEFT/RECOVERY: AUTOMOBILE,STREET,2014-01-14,CHI
HX167795,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX347505,Grand Theft Auto,AUTOMOBILE,RESIDENCE,2014-01-14,CHI
HX114152,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX119046,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),2014-01-14,CHI
HX114337,Grand Theft Auto,"TRUCK, BUS, MOTOR HOME",STREET,2014-01-14,CHI
HX116383,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX114396,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-14,CHI
HX114488,Grand Theft Auto,ATT: AUTOMOBILE,STREET,2014-01-14,CHI
HX115031,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX116394,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
HX114917,Grand Theft Auto,AUTOMOBILE,STREET,2014-01-14,CHI
